"","HUC_12","sdelFS_nfsr","sdelFS_nfsl","sdelFS_jur_fs"
"261","170102031104",7.95183414585552,17.9581762995298,17.5959060165847
"262","170102031105",2.03499899897032,5.34720926718408,5.34630143512775
"263","170102031106",3.12509700760019,11.3591678859234,11.3426295408027
"264","170102031107",4.13226932619348,9.11720814772491,9.01204451609514
"265","170102031108",0.608457062811067,1.43175700940937,1.42075802509661
"266","170102031207",0,0.284173115808346,0.265425034294065
"267","170102031301",1.10708688473154,3.71886090261042,1.15929081561227
"268","170102031302",2.04711217426149,5.63716274671949,2.2659621085104
"269","170102031307",0.495844592305601,5.33033941339245,0.697939858530944
"270","170102031308",0.235810172644895,3.98386156224573,3.24045578770103
"271","170102040101",0.606268768135286,0.939794528528375,0.939794528528375
"272","170102040102",0.660787911327303,1.46410867416067,1.30998781611915
"273","170102040103",0.253619197917107,0.259129725379386,0.253619197917107
"274","170102040104",0.660787911327303,1.46410867416067,1.30998781611915
"275","170102040201",0.863764258527666,2.11177152606133,2.09223811998601
"276","170102040202",0.441636656374119,0.635803593827308,0.630636614323487
"277","170102040203",1.79017814319625,6.50443863197084,1.87099872417796
"278","170102040204",0.00887887033403724,2.09378781428844,2.06978080437873
"279","170102040205",0.413698273386566,3.14804271014976,0.564835766909125
"280","170102040206",0.397839208062214,0.901939838042784,0.578566984934092
"281","170102040207",1.23722743216464,2.99052819540413,2.72109001830888
"282","170102040208",2.91961172096786,13.7933374013618,13.2261158719797
"283","170102040209",4.42478325501016,9.68008251862022,9.42189194120626
"284","170102040210",6.54944691382143,9.07454742101945,8.56484111435941
"285","170102040301",6.72366073237925,9.98774000741796,9.20048189105616
"286","170102040302",1.90510022071914,8.86872542043711,8.71580018370023
"287","170102040303",3.94320690629075,7.48035094470371,7.44319497268212
"288","170102040304",4.98711712739657,6.98656869570475,6.91786516794247
"289","170102040305",8.61048963120721,10.509805544702,10.4554130934168
"290","170102040401",1.11391200427449,5.32619553837842,3.77466673509666
"291","170102040402",1.40349177511309,2.84191206072469,2.27516994737125
"292","170102040403",2.70636331436887,4.93341398788063,3.64567416777967
"293","170102040404",2.82620004738355,7.04526704723115,4.19147183471671
"294","170102040405",0.318615997008921,2.73846399762521,1.62937624502283
"295","170102040501",3.38261158953419,7.72035265842827,7.69632713528068
"296","170102040502",0.0916064638821794,0.112598429033364,0.112598429033364
"297","170102040503",0.809847726529131,4.99672985893693,4.99583821791128
"298","170102040504",0.223062615114865,0.250703428854436,0.250703428854436
"299","170102040505",0,0,0
"300","170102040506",1.10591995333106,1.30689048341891,1.10981575906108
"301","170102040507",6.72222309514028,10.9988603989111,10.8889053895081
"302","170102040508",0.423108025554994,0.496406392438637,0.496406392438637
"303","170102040601",1.16635528518388,1.81888195869439,1.6005066347017
"304","170102040602",3.26318487939444,4.11962759757974,4.04360104930667
"305","170102040603",3.62117039774321,5.51707104247846,5.51460490036349
"306","170102040604",3.05703612170669,3.70433424789916,3.60525207753326
"307","170102040605",4.37953471476883,8.38662566178918,8.25039990254452
"308","170102040606",13.7359472154149,19.029906413106,18.779959456706
"309","170102040607",4.11184901838128,8.32329674200359,8.32329674200359
"310","170102040608",4.05207952248721,7.89745354561362,7.89121279688621
"311","170102040609",12.254019613659,27.8540800210669,27.6333096352854
"312","170102040610",5.19027886078562,7.5174608149714,7.48540538842575
"313","170102040611",7.82662299047488,13.5432166460938,13.4617506601941
"314","170102040612",4.89637931793485,7.83991073095452,7.77840293557231
"315","170102040701",6.79011425517691,8.6312224875442,7.99102517339157
"316","170102040702",0.611616354769707,1.29011814177446,1.20312250578031
"317","170102040703",1.58233814270778,2.82623380211149,2.57131594608253
"318","170102040704",7.08576767182178,10.2601016808764,10.2516772941496
"319","170102040705",0.384740557802416,0.87876832964013,0.83306840598075
"320","170102040706",2.66985586686024,4.2640352975251,4.26242494962294
"321","170102040707",1.21379602634346,1.57592711332955,1.35186419219717
"322","170102040708",10.2698707270365,20.3082849642696,20.2305036250946
"323","170102040709",5.14923512644514,6.69829222013162,6.69829222013162
"324","170102040710",5.29981149247006,10.9752009937867,10.9751272115516
"325","170102040711",4.57989075246638,6.839743451584,6.839743451584
"326","170102040712",5.3349628451355,13.0874125574234,12.5390860740387
"327","170102040801",4.92508920770981,7.55696591129016,7.4768823302255
"328","170102040802",2.57396127672915,2.91720516309195,2.91216457812978
